similarity,sbom_a,sbom_b,shared_count,shared_weight
0.17960796775937998,20250502_jumbo_13314_sbom_data.json,20250412_1423_sbom_data.json,221,642.5066399487517
0.17949766028161704,20250215_283_sbom_data.json,20250217_1561_sbom_data.json,184,596.3440733506043
0.1789632898233971,20250210_447_sbom_data.json,20250502_jumbo_3179_sbom_data.json,168,591.2062591889959
0.17878523949339392,20250419_491_sbom_data.json,20250502_jumbo_979_sbom_data.json,158,453.79254171423236
0.177907590208407,20250215_283_sbom_data.json,20250407_203_sbom_data.json,176,524.6835272692107
0.1778288595149865,20250325_132_sbom_data.json,20250427_65_sbom_data.json,1,6.172376143190189
0.17779000384379864,20250306_550_sbom_data.json,20250308_194_sbom_data.json,207,589.4398404556737
0.1776617520673182,20250412_1423_sbom_data.json,20250319_857_sbom_data.json,194,549.7524682148936
0.17709827372335954,20250502_jumbo_3179_sbom_data.json,20250426_1120_sbom_data.json,292,857.2458572111656
0.17546326408049454,20250502_jumbo_13314_sbom_data.json,20250217_1561_sbom_data.json,172,543.6253865685902
0.17516642231939245,20250502_jumbo_13314_sbom_data.json,20250319_857_sbom_data.json,179,522.0475929777085
0.17453542338848152,20250307_82_sbom_data.json,20250426_1120_sbom_data.json,337,1015.6184863168774
0.1740702231503388,20250502_jumbo_3179_sbom_data.json,20250217_1561_sbom_data.json,156,551.4118475466009
0.1738542969068175,20250214_449_sbom_data.json,20250307_82_sbom_data.json,253,728.763406938789
0.1734447509085911,20250211_1366_sbom_data.json,20250226_632_sbom_data.json,93,313.6409449735782
0.17322246400493188,20250320_100_sbom_data.json,20250412_1423_sbom_data.json,138,407.6713842284942
0.1726554540860447,20250315_1221_sbom_data.json,20250308_194_sbom_data.json,205,583.9916813835692
0.17262223416045275,20250419_491_sbom_data.json,20250226_632_sbom_data.json,75,223.34742392508488
0.17195026917509929,20250502_jumbo_979_sbom_data.json,20250307_82_sbom_data.json,279,796.9912688530856
