source_file,sbom_name,n_dependencies,n_unique_packages,n_unique_packages_versioned,n_ecosystems,primary_ecosystem,primary_ecosystem_share,ecosystem_entropy,n_vendors,primary_vendor,primary_vendor_share,vendor_entropy,frac_version_exact,frac_version_range,frac_version_missing,frac_version_branch,frac_version_other,n_version_exact,n_version_range,n_version_missing,eco_count__npm,eco_share__npm,eco_count__gem,eco_share__gem,eco_count__composer,eco_share__composer,eco_count__maven,eco_share__maven,eco_count__pypi,eco_share__pypi,eco_count__cargo,eco_share__cargo,eco_count__pub,eco_share__pub,eco_count__golang,eco_share__golang,eco_count__nuget,eco_share__nuget,eco_count__github_actions,eco_share__github_actions
20250214_1123_sbom_data.json,com.github.ellijayne/react-redux-miniapps,7,4,7,1,npm,1.0,0.0,4,npm:react,0.285714,1.950212,0.285714,0.714286,0.0,0.0,0.0,2,5,0,7,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250219_1451_sbom_data.json,com.github.hyphenliu/EasyWork,3,3,3,1,npm,1.0,0.0,3,npm:bootstrap-datepicker,0.333333,1.584963,1.0,0.0,0.0,0.0,0.0,3,0,0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250319_857_sbom_data.json,com.github.AppBuilderMS/Laravel-Portifolio-Template,821,774,821,2,npm,0.872107,0.551631,546,@babel,0.123021,8.089077,0.998782,0.0,0.0,0.0,0.001218,820,0,0,716,0.872107,0,0.0,105,0.127893,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250302_1466_sbom_data.json,com.github.RoyDavinci/RingoPlusApp,931,813,931,2,npm,0.998926,0.012142,617,@babel,0.128894,8.365879,0.993555,0.001074,0.0,0.0,0.005371,925,1,0,930,0.998926,1,0.001074,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250329_223_sbom_data.json,com.github.dhruv8433/chat-web,462,438,462,1,npm,1.0,0.0,317,@firebase,0.090909,7.611404,0.997835,0.0,0.0,0.0,0.002165,461,0,0,462,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250301_261_sbom_data.json,com.github.AbhiJain2196/Netflix-clone,1847,1517,1847,1,npm,1.0,0.0,1244,@babel,0.070926,9.566534,0.997834,0.0,0.0,0.0,0.002166,1843,0,0,1847,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250312_876_sbom_data.json,com.github.Ieptor/ScreenGrabber,471,292,471,1,cargo,1.0,0.0,292,cargo:toml_edit,0.010616,8.038275,0.997877,0.0,0.0,0.0,0.002123,470,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,471,1.0,0,0.0,0,0.0,0,0.0,0,0.0
20250209_351_sbom_data.json,com.github.GuilhermeMLopes/dev,6,6,6,1,nuget,1.0,0.0,6,nuget:microsoft.aspnetcore.mvc,0.166667,2.584963,1.0,0.0,0.0,0.0,0.0,6,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0
20250218_533_sbom_data.json,com.github.TT-TutoriaIs/GANG-Nuker,39,39,39,1,pypi,1.0,0.0,39,pypi:datetime,0.025641,5.285402,0.0,0.0,1.0,0.0,0.0,0,0,39,0,0.0,0,0.0,0,0.0,0,0.0,39,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250405_1585_sbom_data.json,com.github.Tmee/Ruby-Finder,80,80,80,1,gem,1.0,0.0,80,gem:react-rails,0.0125,6.321928,1.0,0.0,0.0,0.0,0.0,80,0,0,0,0.0,80,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250227_1478_sbom_data.json,com.github.mcornielly/speaksmarter-app,318,310,318,2,npm,0.613208,0.962698,195,symfony,0.091195,6.82941,1.0,0.0,0.0,0.0,0.0,318,0,0,195,0.613208,0,0.0,123,0.386792,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250208_1394_sbom_data.json,com.github.KseniaZakh/florusin,1,1,1,1,npm,1.0,0.0,1,npm:jquery,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250325_816_sbom_data.json,com.github.awhina1/github-slideshow,94,94,94,2,gem,0.989362,0.084996,94,gem:jekyll-theme-slate,0.010638,6.554589,1.0,0.0,0.0,0.0,0.0,94,0,0,1,0.010638,93,0.989362,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250402_1511_sbom_data.json,com.github.maina2/Medicare-project,594,478,525,1,npm,1.0,0.0,378,@babel,0.043771,8.087631,0.994949,0.0,0.0,0.0,0.005051,591,0,0,594,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250406_1002_sbom_data.json,com.github.gshamalta-godaddy/uxcore-bundle,465,430,465,1,npm,1.0,0.0,273,@babel,0.23871,6.704985,0.995699,0.0,0.0,0.0,0.004301,463,0,0,465,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250407_861_sbom_data.json,com.github.0xadada/vital-cause,527,461,527,1,npm,1.0,0.0,423,@babel,0.053131,8.469051,1.0,0.0,0.0,0.0,0.0,527,0,0,527,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250226_192_sbom_data.json,com.github.joshuaewell/AccessModifiers,3,3,3,1,nuget,1.0,0.0,3,nuget:nunit,0.333333,1.584963,1.0,0.0,0.0,0.0,0.0,3,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.0,0,0.0
20250217_1222_sbom_data.json,com.github.JavierArriagada/repository_research,1,1,1,1,npm,1.0,0.0,1,npm:jquery,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250215_700_sbom_data.json,com.github.MisterDeejay/CatRentalAPI,58,58,58,1,gem,1.0,0.0,58,gem:slop,0.017241,5.857981,1.0,0.0,0.0,0.0,0.0,58,0,0,0,0.0,58,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250327_1532_sbom_data.json,com.github.CodeByCK/Iron-Budget-Client,1488,1325,1488,1,npm,1.0,0.0,1139,@babel,0.0625,9.628067,0.995296,0.0,0.0,0.0,0.004704,1481,0,0,1488,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250421_528_sbom_data.json,com.github.andrew-bingham1/stars_and_planets,90,90,90,1,gem,1.0,0.0,90,gem:concurrent-ruby,0.011111,6.491853,1.0,0.0,0.0,0.0,0.0,90,0,0,0,0.0,90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250217_1561_sbom_data.json,com.github.jimspags/todolist-csharpangular,903,790,903,2,npm,0.99557,0.04101,571,@babel,0.124031,8.096269,0.996678,0.0,0.0,0.0,0.003322,900,0,0,899,0.99557,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.00443,0,0.0
20250426_1120_sbom_data.json,com.github.n33l9261/designlabfinal,2431,1542,1911,1,npm,1.0,0.0,1310,@babel,0.064994,9.616286,0.973262,0.0,0.0,0.0,0.026738,2366,0,0,2431,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250417_234_sbom_data.json,com.github.ntimanu/Portfolio,836,728,836,2,npm,0.997608,0.024278,611,@hint,0.087321,8.673996,0.998804,0.0,0.0,0.0,0.001196,835,0,0,834,0.997608,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.002392
20250415_1518_sbom_data.json,com.github.791125/github-slideshow,95,95,95,2,gem,0.989474,0.084262,95,npm:reveal.js,0.010526,6.569856,1.0,0.0,0.0,0.0,0.0,95,0,0,1,0.010526,94,0.989474,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250410_1473_sbom_data.json,com.github.codefingas/nodejs-wesbos,865,771,865,1,npm,1.0,0.0,766,@types,0.006936,9.503003,0.998844,0.0,0.0,0.0,0.001156,864,0,0,865,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250427_294_sbom_data.json,com.github.dutra-diego/todolist-em-java,8,8,8,1,maven,1.0,0.0,4,org.springframework.boot,0.625,1.548795,0.25,0.0,0.75,0.0,0.0,2,0,6,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250315_1483_sbom_data.json,com.github.SriShathurika21ITR105/consultancyfurniture,1331,1179,1331,1,npm,1.0,0.0,905,@babel,0.090158,8.970712,0.995492,0.0,0.0,0.0,0.004508,1325,0,0,1331,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250317_1341_sbom_data.json,com.github.Prerit007/Genoshi,334,311,334,1,npm,1.0,0.0,225,@babel,0.071856,7.174616,0.997006,0.0,0.0,0.0,0.002994,333,0,0,334,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250502_jumbo_5995_sbom_data.json,com.github.AravindRavi95/Node-ExternalAPI,2,2,2,1,npm,1.0,0.0,2,npm:express,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0,2,0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250209_1113_sbom_data.json,com.github.playrough/nodejs-blog,149,136,149,1,npm,1.0,0.0,136,npm:ms,0.020134,7.039606,1.0,0.0,0.0,0.0,0.0,149,0,0,149,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250421_847_sbom_data.json,com.github.Bhanu0301/Daily-Journal,76,71,76,1,npm,1.0,0.0,71,npm:minimatch,0.026316,6.116349,1.0,0.0,0.0,0.0,0.0,76,0,0,76,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250415_1117_sbom_data.json,com.github.erwinreyzon/params-practice-app,54,54,54,1,gem,1.0,0.0,54,gem:racc,0.018519,5.754888,0.981481,0.0,0.0,0.0,0.018519,53,0,0,0,0.0,54,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250223_285_sbom_data.json,com.github.andreabarraza/tienda_inacap,48,48,48,1,composer,1.0,0.0,25,symfony,0.229167,4.03371,1.0,0.0,0.0,0.0,0.0,48,0,0,0,0.0,0,0.0,48,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250215_753_sbom_data.json,com.github.freshc0w/FullStackOpenEx,2227,1452,2227,1,npm,1.0,0.0,1107,@babel,0.119892,8.682421,0.996408,0.0,0.0,0.0,0.003592,2219,0,0,2227,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250331_159_sbom_data.json,com.github.sikupe/robotics-2-exercise,2,2,2,1,pypi,1.0,0.0,2,pypi:numpy,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250315_393_sbom_data.json,com.github.SVaish/consumerBankingPolling,1,1,1,1,maven,1.0,0.0,1,junit,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250219_866_sbom_data.json,com.github.stoneloney/okex,4,4,4,1,golang,1.0,0.0,4,gopkg.in,0.25,2.0,1.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0
20250223_621_sbom_data.json,com.github.nishikawa202112/books-app,1020,915,1020,2,npm,0.920588,0.400103,783,@babel,0.09902,9.001473,0.998039,0.0,0.0,0.0,0.001961,1018,0,0,939,0.920588,81,0.079412,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250311_1011_sbom_data.json,com.github.StarkOne/jilfond-report,319,279,319,1,npm,1.0,0.0,279,npm:kind-of,0.012539,8.048527,1.0,0.0,0.0,0.0,0.0,319,0,0,319,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250221_264_sbom_data.json,com.github.BradLeftley/crypto-dash,1438,1438,1438,1,npm,1.0,0.0,1198,@babel,0.077886,9.573224,0.997218,0.0,0.0,0.0,0.002782,1434,0,0,1438,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250313_1395_sbom_data.json,com.github.Louis1404/rails-mister-cocktail,1012,895,1012,2,npm,0.907115,0.446028,895,npm:kind-of,0.003953,9.736404,1.0,0.0,0.0,0.0,0.0,1012,0,0,918,0.907115,94,0.092885,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250429_422_sbom_data.json,com.github.azarai/spring-boot-intermediate-microservices,25,24,25,1,maven,1.0,0.0,15,org.springframework.boot,0.28,3.507601,0.24,0.0,0.52,0.0,0.24,6,0,13,0,0.0,0,0.0,0,0.0,25,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250423_1523_sbom_data.json,com.github.sumitjagdale/librealsense,235,189,218,3,npm,0.982979,0.138181,189,npm:strip-ansi,0.012766,7.459329,0.965957,0.017021,0.012766,0.0,0.004255,227,4,3,231,0.982979,0,0.0,0,0.0,0,0.0,3,0.012766,0,0.0,0,0.0,0,0.0,1,0.004255,0,0.0
20250218_34_sbom_data.json,com.github.karuppiah7890/merge_my_pdfs,19,19,19,1,pub,1.0,0.0,19,pub:charcode,0.052632,4.247928,1.0,0.0,0.0,0.0,0.0,19,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,1.0,0,0.0,0,0.0,0,0.0
20250502_jumbo_4060_sbom_data.json,com.github.beestreams/laravelimageable,1,1,1,1,composer,1.0,0.0,1,intervention,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0.0,1,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250209_1160_sbom_data.json,com.github.Fraudxw/Frauds-too-cool,5,5,5,1,npm,1.0,0.0,5,npm:eslint,0.2,2.321928,0.0,0.8,0.2,0.0,0.0,0,4,1,5,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250225_218_sbom_data.json,com.github.gitjovicega/spring4,637,637,637,1,npm,1.0,0.0,581,@babel,0.050235,8.914276,0.99843,0.0,0.0,0.0,0.00157,636,0,0,637,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250309_1384_sbom_data.json,com.github.congsiyc/rocketmq-console,24,24,24,1,maven,1.0,0.0,17,org.springframework.boot,0.166667,3.886842,0.833333,0.0,0.166667,0.0,0.0,20,0,4,0,0.0,0,0.0,0,0.0,24,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250219_732_sbom_data.json,com.github.rolodromo/heroku-cron-scheduler,6,6,6,1,npm,1.0,0.0,6,npm:ms,0.166667,2.584963,1.0,0.0,0.0,0.0,0.0,6,0,0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250414_535_sbom_data.json,com.github.FilipWu/quiz3,4,4,4,1,maven,1.0,0.0,3,org.junit.jupiter,0.5,1.5,1.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250327_480_sbom_data.json,com.github.v11run/ott_backend,170,160,170,1,npm,1.0,0.0,158,npm:ms,0.017647,7.254893,1.0,0.0,0.0,0.0,0.0,170,0,0,170,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250228_676_sbom_data.json,com.github.Jabernathy88/unit-test-redux,10,10,10,1,npm,1.0,0.0,10,npm:redux-thunk,0.1,3.321928,0.5,0.5,0.0,0.0,0.0,5,5,0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250502_jumbo_3200_sbom_data.json,com.github.bonifazy/nova,18,18,18,1,pypi,1.0,0.0,18,pypi:async-timeout,0.055556,4.169925,1.0,0.0,0.0,0.0,0.0,18,0,0,0,0.0,0,0.0,0,0.0,0,0.0,18,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250319_1140_sbom_data.json,com.github.MarvinBost/front-portfolio,295,280,295,1,npm,1.0,0.0,193,@babel,0.084746,6.876432,0.99661,0.0,0.0,0.0,0.00339,294,0,0,295,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250502_jumbo_10302_sbom_data.json,com.github.HiimLuki/Car4You,12,12,12,1,npm,1.0,0.0,12,npm:password-hash,0.083333,3.584963,0.083333,0.916667,0.0,0.0,0.0,1,11,0,12,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250220_1698_sbom_data.json,com.github.jacksonDenisov/java-shareit,23,20,23,2,maven,0.956522,0.258019,13,org.springframework.boot,0.304348,3.288502,0.217391,0.0,0.73913,0.0,0.043478,5,0,17,0,0.0,0,0.0,0,0.0,22,0.956522,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.043478
20250426_1598_sbom_data.json,com.github.louishugens/gatsby-starter-hello-world,2489,1112,1245,1,npm,1.0,0.0,997,@babel,0.068301,9.511521,0.995179,0.0,0.0,0.0,0.004821,2477,0,0,2489,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250312_982_sbom_data.json,com.github.jagasanD/spring-batch,10,10,10,1,maven,1.0,0.0,4,org.springframework.boot,0.7,1.35678,0.0,0.0,1.0,0.0,0.0,0,0,10,0,0.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250321_1419_sbom_data.json,com.github.nahom4/unit_converter,21,21,21,1,pub,1.0,0.0,21,pub:boolean_selector,0.047619,4.392317,1.0,0.0,0.0,0.0,0.0,21,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,21,1.0,0,0.0,0,0.0,0,0.0
20250424_128_sbom_data.json,com.github.shrutitagade/weather-forecasting-app,1284,1133,1284,1,npm,1.0,0.0,876,@babel,0.100467,8.901607,0.994548,0.0,0.0,0.0,0.005452,1277,0,0,1284,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250318_944_sbom_data.json,com.github.JoshKeesee/Gemkit,180,163,180,1,npm,1.0,0.0,153,@jridgewell,0.033333,7.122246,1.0,0.0,0.0,0.0,0.0,180,0,0,180,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250210_945_sbom_data.json,com.github.acciojob/Headline-With-The-H2-Element-sabari882578358,1,1,1,1,github_actions,1.0,0.0,1,acciojob/acciojob-tests-action/.github/workflows,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0
20250221_247_sbom_data.json,com.github.Foxik007/FastApi_SqlAlchemy_alembic,22,22,22,1,pypi,1.0,0.0,22,pypi:psycopg2,0.045455,4.459432,1.0,0.0,0.0,0.0,0.0,22,0,0,0,0.0,0,0.0,0,0.0,0,0.0,22,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250310_444_sbom_data.json,com.github.fxmsp/github-slideshow,99,99,99,2,gem,0.989899,0.081462,99,npm:reveal.js,0.010101,6.629357,1.0,0.0,0.0,0.0,0.0,99,0,0,1,0.010101,98,0.989899,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250417_1221_sbom_data.json,com.github.girdharsourabh/xerowrapper,2,2,2,1,maven,1.0,0.0,2,junit,0.5,1.0,1.0,0.0,0.0,0.0,0.0,2,0,0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250311_1185_sbom_data.json,com.github.MoldavianDron/resume-builder,1604,1296,1500,1,npm,1.0,0.0,1086,@babel,0.088529,9.395096,0.995636,0.0,0.0,0.0,0.004364,1597,0,0,1604,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250212_1351_sbom_data.json,com.github.yasashi23/myBpulsa-project,18,18,18,1,npm,1.0,0.0,14,@testing-library,0.166667,3.683542,0.055556,0.944444,0.0,0.0,0.0,1,17,0,18,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250320_448_sbom_data.json,com.github.vykrum/TstngWtrs,1,1,1,1,nuget,1.0,0.0,1,nuget:fsharp.core,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0
20250420_1248_sbom_data.json,com.github.LebGuillaume/Selecteur-de-periode,1193,1022,1193,1,npm,1.0,0.0,856,@babel,0.081308,9.108491,0.994132,0.0,0.0,0.0,0.005868,1186,0,0,1193,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250408_942_sbom_data.json,com.github.Christoph551/Team-Profile-Generator,3,3,3,1,npm,1.0,0.0,3,npm:bootstrap,0.333333,1.584963,0.0,1.0,0.0,0.0,0.0,0,3,0,3,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250302_1439_sbom_data.json,com.github.maheshnd/AmazonCognito,130,130,130,1,npm,1.0,0.0,130,npm:array-flatten,0.007692,7.022368,1.0,0.0,0.0,0.0,0.0,130,0,0,130,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250309_788_sbom_data.json,com.github.shahrozdomore/vue-ionic,1557,1300,1557,1,npm,1.0,0.0,1074,@babel,0.065511,9.42147,0.996146,0.0,0.0,0.0,0.003854,1551,0,0,1557,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250412_1260_sbom_data.json,com.github.b1nary/railstastic,85,85,85,1,gem,1.0,0.0,85,gem:minitest,0.011765,6.409391,0.988235,0.0,0.0,0.0,0.011765,84,0,0,0,0.0,85,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250429_321_sbom_data.json,com.github.Khasiyeva/BE-ExamMVC,6,6,6,1,nuget,1.0,0.0,6,nuget:microsoft.entityframeworkcore.tools,0.166667,2.584963,1.0,0.0,0.0,0.0,0.0,6,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0
20250303_1161_sbom_data.json,com.github.AggroCow/MakerslabSoSe22SmartPetfeeder,2,2,2,1,pypi,1.0,0.0,2,pypi:numpy,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0,0,2,0,0.0,0,0.0,0,0.0,0,0.0,2,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250422_11_sbom_data.json,com.github.kirlangic05/Hal,6,6,6,1,maven,1.0,0.0,3,org.springframework.boot,0.666667,1.251629,0.0,0.0,1.0,0.0,0.0,0,0,6,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250316_161_sbom_data.json,com.github.antigo-icaroteles/frontend-bloxs-challenge,2355,1054,1187,1,npm,1.0,0.0,813,@babel,0.101062,8.795766,0.996603,0.0,0.0,0.0,0.003397,2347,0,0,2355,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250222_902_sbom_data.json,com.github.shamil9/vimeo-test,834,750,834,1,npm,1.0,0.0,565,@babel,0.127098,8.19632,0.997602,0.0,0.0,0.0,0.002398,832,0,0,834,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250426_96_sbom_data.json,com.github.jasonmcaffee/tower-defense,1992,964,1259,1,npm,1.0,0.0,964,npm:debug,0.004518,9.797274,0.998494,0.0,0.0,0.0,0.001506,1989,0,0,1992,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250502_jumbo_5339_sbom_data.json,com.github.Morpa/Remix-Good-Morning,1348,1108,1348,2,npm,0.998516,0.01608,898,@babel,0.111276,8.912161,0.995549,0.0,0.0,0.0,0.004451,1342,0,0,1346,0.998516,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.001484
20250421_1376_sbom_data.json,com.github.Vineti-Internship/tdd_with_jest,1338,1170,1338,1,npm,1.0,0.0,1071,@babel,0.068012,9.636269,0.987294,0.0,0.0,0.0,0.012706,1321,0,0,1338,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
20250315_625_sbom_data.json,com.github.Mucahitakin/DotNetCoreWithAngular,4,4,4,1,nuget,1.0,0.0,4,nuget:swashbuckle.aspnetcore,0.25,2.0,1.0,0.0,0.0,0.0,0.0,4,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,0,0.0
20250313_711_sbom_data.json,com.github.comp2086/comp2007f,32,32,32,1,nuget,1.0,0.0,32,nuget:antlr,0.03125,5.0,1.0,0.0,0.0,0.0,0.0,32,0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32,1.0,0,0.0
20250330_1642_sbom_data.json,com.github.RafaelCCampos/proffy,1809,1314,1572,1,npm,1.0,0.0,1120,@babel,0.068546,9.500492,0.997789,0.0,0.0,0.0,0.002211,1805,0,0,1809,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
